class_a	class_b	deepest_d	shared_perms	orient	status
872.up-b2437746f10a.txt	872.up-d466ccb24d22.txt	225	495	fr	NEW
872.up-cdcff2dfacf4.txt	872.up-df52aae7a483.txt	225	495	rr	NEW
872.up-4d234ce48068.txt	872.up-d294d7498854.txt	226	494	ff	NEW
872.up-6a4cbd72ab93.txt	872.up-aced29cd4b02.txt	226	494	ff	NEW
872.up-c43a8c8ddc46.txt	872.up-f7d69343d42a.txt	226	494	rr	NEW
872.up-2d74715c3cca.txt	872.up-4fc1799d42ff.txt	227	493	rr	NEW
872.up-3d8956b38549.txt	872.up-92a49c36c6f1.txt	227	493	rr	NEW
872.up-733cab04dbcf.txt	872.up-ca8ed994b543.txt	228	492	rr	NEW
872.up-821053729c66.txt	872.up-9b7c97c2a8d1.txt	230	490	ff	NEW
872.up-755d99ff6b0b.txt	872.up-d60cc6b7b674.txt	230	490	ff	NEW
872.up-b3d6a8705517.txt	872.up-fbb6d889fac8.txt	230	490	rr	NEW
872.up-4749e0e541d3.txt	872.up-4e7962d42bda.txt	231	489	ff	NEW
872.up-4cdf797053e7.txt	872.up-6d00951d5779.txt	231	489	rr	NEW
872.up-71bb41a6cfb2.txt	872.up-e056231c03ec.txt	231	489	fr	NEW
872.up-af779fa88da6.txt	872.up-c10bf0f07b76.txt	232	488	rr	NEW
872.up-31094dbc6ccc.txt	872.up-aed735950b3e.txt	233	487	rr	NEW
872.up-4f6434a6b5d0.txt	872.up-b7b126943900.txt	233	487	rr	NEW
872.up-3d24a35ee4fa.txt	872.up-99eeed6c2da7.txt	234	486	ff	NEW
872.up-6792984833c0.txt	872.up-e014ddef37e0.txt	235	485	rr	NEW
872.up-d2845fce7eac.txt	872.up-ee7e953e013b.txt	235	485	ff	NEW
872.up-137d8c6dc7d2.txt	872.up-a354c7b66030.txt	236	484	ff	NEW
872.up-15727fe86272.txt	872.up-5c9e5cd96760.txt	236	484	ff	NEW
872.up-190eaef4d50e.txt	872.up-40fcdf4daaa6.txt	236	484	ff	NEW
872.up-6233d493bdee.txt	872.up-fbf56ece22b8.txt	236	484	rr	NEW
872.up-631f815a2b31.txt	872.up-7adb722b770c.txt	236	484	ff	NEW
872.up-7b05e4bb119a.txt	872.up-9f0b0accf5b1.txt	236	484	ff	NEW
872.up-a10c5fc7b541.txt	872.up-acedb7f050b7.txt	236	484	ff	NEW
872.up-0e8aeb16d737.txt	872.up-d825d5eea0b3.txt	237	483	ff	NEW
872.up-152e70358343.txt	872.up-c3dac50811f3.txt	237	483	ff	NEW
872.up-56edf1e63679.txt	872.up-b0b2e80b0ef0.txt	237	483	ff	NEW
872.up-a39bc1721b8e.txt	872.up-be059ce7bea3.txt	237	483	ff	NEW
872.up-22313f104cda.txt	872.up-d1f0fc7a0711.txt	238	482	ff	NEW
872.up-28023f850aa4.txt	872.up-3fd8f81ce0bb.txt	238	482	rr	NEW
872.up-4ce3a7a00526.txt	872.up-50dd0ab8df3c.txt	238	482	rf	NEW
872.up-570857c2248e.txt	872.up-8437288f0498.txt	239	481	ff	NEW
872.up-56b9d40ff39c.txt	872.up-d85868f31a64.txt	239	481	rr	NEW
872.up-5856b80d5394.txt	872.up-e242c0361455.txt	239	481	rr	NEW
872.up-83b26bfb77e4.txt	872.up-c340f46bc1fa.txt	239	481	ff	NEW
872.up-9063009b96f6.txt	872.up-cdb8c7839658.txt	239	481	fr	NEW
872.up-1246f8038ad9.txt	872.up-856c0f1b0389.txt	240	480	rr	NEW
872.up-126f1e5d6bf0.txt	872.up-9522cc6503f2.txt	240	480	ff	NEW
872.up-21c09b5cd1dc.txt	872.up-9cd59fd0d4b9.txt	240	480	ff	NEW
872.up-41df2f947117.txt	872.up-a4d4996e53a3.txt	240	480	ff	NEW
872.up-6d2e6302d809.txt	872.up-de6ade4647da.txt	240	480	ff	NEW
872.up-8275c0b73c77.txt	872.up-e49f1677bffe.txt	240	480	ff	NEW
872.up-5c31355c02b7.txt	872.up-f3689b4f8e04.txt	241	479	ff	NEW
872.up-059d18d99428.txt	872.up-49e62e949ead.txt	242	478	rf	NEW
872.up-3e246dd6961e.txt	872.up-f5b83cf01ae2.txt	242	478	rr	NEW
872.up-07704f90ea60.txt	872.up-3e05471c8707.txt	243	477	ff	NEW
872.up-1c84c4d793f0.txt	872.up-3364236713cb.txt	243	477	ff	NEW
872.up-7861d0691097.txt	872.up-ab31a627ae81.txt	243	477	rr	NEW
872.up-a0e49452d7d4.txt	872.up-de769ba38908.txt	244	476	ff	NEW
872.up-b2246e6e1428.txt	872.up-f7dbe4f5669e.txt	244	476	ff	NEW
872.up-03e47a2a160c.txt	872.up-ba7def852610.txt	245	475	rr	NEW
872.up-19d5cfb00bef.txt	872.up-b4cd5ac1a5cc.txt	245	475	rr	NEW
872.up-1ef423c55038.txt	872.up-3c31721bd440.txt	245	475	ff	NEW
872.up-3a38690b5e1d.txt	872.up-d6642b81eeaa.txt	245	475	rr	NEW
872.up-68922e6cd717.txt	872.up-83aeb82160ff.txt	245	475	ff	NEW
872.up-21506d18c337.txt	872.up-d5f107ac5d13.txt	246	474	rr	NEW
872.up-41d88a6c25bc.txt	872.up-f6f4b1f56a32.txt	246	474	ff	NEW
872.up-60a602315ea7.txt	872.up-74e172c0335b.txt	246	474	fr	NEW
872.up-701459fda5ff.txt	872.up-b28935b9a9a4.txt	246	474	rf	NEW
872.up-70e969830d40.txt	872.up-f169816b5870.txt	246	474	rr	NEW
872.up-84f611b2c4e3.txt	872.up-d6d055ff0e42.txt	246	474	rr	NEW
872.up-8ae950fd710c.txt	872.up-e3225a0420f0.txt	246	474	rr	NEW
872.up-3ed14c1e2db1.txt	872.up-778b57816677.txt	247	473	ff	NEW
872.up-91d8ef848e4a.txt	872.up-f72216348a78.txt	247	473	rf	NEW
872.up-93b3ce4ec83c.txt	872.up-bfba2a13ac09.txt	247	473	ff	NEW
872.up-00b5c8a8ed2f.txt	872.up-47ecb5aeb9f6.txt	248	472	fr	NEW
872.up-22e40aa7c47f.txt	872.up-aa40f406a914.txt	248	472	ff	NEW
872.up-3128f03f76ac.txt	872.up-954aae889536.txt	248	472	fr	NEW
872.up-3c734f3b5cf2.txt	872.up-420d81e78a0d.txt	248	472	ff	NEW
872.up-a982cfb979b4.txt	872.up-afe6369156d4.txt	248	472	ff	NEW
872.up-bd4a8a98ec43.txt	872.up-dcf85068e1b2.txt	248	472	ff	NEW
872.up-c5d4a05cfc39.txt	872.up-db03d742dce8.txt	248	472	ff	NEW
872.up-08c2c9e013f8.txt	872.up-bd107808167b.txt	249	471	rf	NEW
872.up-27beb2993fda.txt	872.up-aa02653786da.txt	249	471	ff	NEW
872.up-328c73349a8e.txt	872.up-ce88e7b93aa8.txt	249	471	ff	NEW
872.up-3f2926e78518.txt	872.up-6cd12bc3cb91.txt	249	471	ff	NEW
872.up-752019c44632.txt	872.up-b6e883c64ec9.txt	249	471	ff	NEW
872.up-819ab38267bd.txt	872.up-ced17831ba40.txt	249	471	ff	NEW
872.up-077c17954097.txt	872.up-6206ae0e04d7.txt	250	470	ff	NEW
872.up-0ffd3319a232.txt	872.up-e24903f13f65.txt	250	470	ff	NEW
872.up-127abc5da763.txt	872.up-7f0f72714a3c.txt	250	470	ff	NEW
872.up-248bbf32b5b9.txt	872.up-ee5c0049a576.txt	250	470	ff	NEW
872.up-85767fd3cbbb.txt	872.up-947d45fe6f0b.txt	250	470	ff	NEW
872.up-0a238163f699.txt	872.up-998fb66eb8c8.txt	251	469	rr	NEW
872.up-209531ae4622.txt	872.up-e1525b8e78ee.txt	251	469	fr	NEW
872.up-20981b1e3178.txt	872.up-dea397ab6a29.txt	251	469	rf	NEW
872.up-2a313a5be61d.txt	872.up-af97b4dff14d.txt	251	469	ff	NEW
872.up-3a90aeba1794.txt	872.up-75dbd9909288.txt	251	469	ff	NEW
872.up-98b2e2b61f9a.txt	872.up-a69916a7928c.txt	251	469	ff	NEW
872.up-98dfb052ad7a.txt	872.up-bcb1a922f8a3.txt	251	469	fr	NEW
872.up-7a8cc8a70747.txt	872.up-89b6bc691605.txt	252	468	rr	NEW
872.up-11758ffacd30.txt	872.up-9d417201c3b5.txt	254	466	ff	NEW
872.up-3789bb1ab1e6.txt	872.up-ea7ec8d83798.txt	254	466	rr	NEW
872.up-0824ed9b087a.txt	872.up-68e239d54262.txt	255	465	rr	NEW
872.up-09e6a5237f6e.txt	872.up-7e786824366a.txt	255	465	ff	NEW
872.up-0a79c9cc6bd5.txt	872.up-4375311f9c6f.txt	255	465	ff	NEW
872.up-0aedeff2ba67.txt	872.up-a4e0b95bbe18.txt	255	465	rr	NEW
872.up-0f02ed0815ed.txt	872.up-ecf7dae0988e.txt	255	465	rr	NEW
872.up-344c2a62d343.txt	872.up-e418ebda7843.txt	255	465	rr	NEW
872.up-50ebbbab63b6.txt	872.up-cdedc5ef14d2.txt	255	465	rr	NEW
872.up-6e61bb2f23dc.txt	872.up-9be59d1101c3.txt	255	465	rr	NEW
872.up-743bb567046e.txt	872.up-ae890698797f.txt	255	465	rr	NEW
872.up-7c6a368d04b7.txt	872.up-dbec9623c5e9.txt	255	465	ff	NEW
872.up-94dec3973300.txt	872.up-da43ebd7b314.txt	255	465	rr	NEW
872.up-17a3594fb4a3.txt	872.up-c881d0305076.txt	256	464	rr	NEW
872.up-5088e1c67b3d.txt	872.up-d45561a6f499.txt	256	464	ff	NEW
872.up-0d191f312613.txt	872.up-dcd8244d3435.txt	257	463	ff	NEW
872.up-64b7bffb37c0.txt	872.up-fd3343c96dae.txt	257	463	rr	NEW
872.up-96436d7aec60.txt	872.up-c8ece3cbe525.txt	257	463	rr	NEW
872.up-b3a209d98cc9.txt	872.up-f2aec211dd7e.txt	257	463	fr	NEW
872.up-1ae45cfeced2.txt	872.up-a0faad89d24d.txt	258	462	rr	NEW
872.up-374b35f5ffde.txt	872.up-7aca5af24a98.txt	258	462	ff	NEW
872.up-b34de9be383d.txt	872.up-eabc574c3eac.txt	258	462	rr	NEW
872.up-7916ce3344fb.txt	872.up-e4b89cfdef47.txt	258	462	ff	NEW
872.up-87c9ae883020.txt	872.up-b17f0545edf1.txt	258	462	ff	NEW
872.up-b7192b8800d8.txt	872.up-d8e868fe64fb.txt	258	462	ff	NEW
872.up-337fb370b7f1.txt	872.up-658bd317fcda.txt	259	461	rr	NEW
872.up-4a46e3acf327.txt	872.up-84d442d84c12.txt	260	460	fr	NEW
872.up-4f4359c219ce.txt	872.up-f2d52e3a6951.txt	260	460	ff	NEW
872.up-7011113ccd35.txt	872.up-e4a6f6abfb45.txt	260	460	rf	NEW
872.up-a1c257814a20.txt	872.up-efc8bca6d0bb.txt	260	460	ff	NEW
872.up-b73de6e12b34.txt	872.up-bede0613aa58.txt	260	460	ff	NEW
872.up-d0fee79c43f3.txt	872.up-eb145596d8ec.txt	260	460	rf	NEW
872.up-15057879558b.txt	872.up-e6223885f757.txt	261	459	fr	NEW
872.up-4071dccae4f0.txt	872.up-c4936bb977e1.txt	261	459	ff	NEW
872.up-8b24a1af5b68.txt	872.up-e08cbd969a4e.txt	261	459	rr	NEW
872.up-b1a67c4514cf.txt	872.up-da3a6355b9e2.txt	261	459	ff	NEW
872.up-03055bf0ac5b.txt	872.up-6f27b871736f.txt	262	458	rf	NEW
872.up-23419c07c000.txt	872.up-72098cf2c4f9.txt	262	458	ff	NEW
872.up-27194c217422.txt	872.up-ce36ff22f2d8.txt	262	458	fr	NEW
872.up-552fa8f2cf76.txt	872.up-80f5f53e4124.txt	262	458	ff	NEW
872.up-b96e92943c1d.txt	872.up-e71a9d711c7b.txt	262	458	ff	NEW
872.up-0cb92f0aae62.txt	872.up-b6407bca27dd.txt	263	457	ff	NEW
872.up-0f434305db24.txt	872.up-641304342e29.txt	263	457	ff	NEW
872.up-3bf599c380ec.txt	872.up-e7af66c864f5.txt	263	457	rr	NEW
872.up-62ddf3bca927.txt	872.up-a8867fb91267.txt	263	457	ff	NEW
872.up-878cbd1f26e2.txt	872.up-f1da3ed14d2b.txt	263	457	rr	NEW
872.up-9f6f513ea1f6.txt	872.up-dc121bf62f8c.txt	263	457	rf	NEW
872.up-4fc5547367b8.txt	872.up-85148b7c897f.txt	264	456	ff	NEW
872.up-580f23612df1.txt	872.up-f3ea37c298f2.txt	264	456	rr	NEW
872.up-db06083d9c39.txt	872.up-f9aa372e46af.txt	264	456	ff	NEW
872.up-00665d47344a.txt	872.up-658408ac9fd6.txt	265	455	rr	NEW
872.up-19a15bf66d48.txt	872.up-2079d541fb3a.txt	265	455	rr	NEW
872.up-330a441a848d.txt	872.up-5d742c934601.txt	265	455	ff	NEW
872.up-414fc1c7efdc.txt	872.up-931542ebd28a.txt	265	455	ff	NEW
872.up-6e1d95c193ce.txt	872.up-e9064a151ad5.txt	265	455	ff	NEW
872.up-aa0c919afd1a.txt	872.up-cb60a3cc7aaf.txt	265	455	rr	NEW
872.up-070374bfb9aa.txt	872.up-084531e2ac69.txt	266	454	rr	NEW
872.up-2a0301ec5603.txt	872.up-2f16b17da578.txt	266	454	rf	NEW
872.up-7d78984478cd.txt	872.up-cfc8bba2cf42.txt	266	454	rr	NEW
872.up-874eaa1ba22f.txt	872.up-ddb9552f77fa.txt	266	454	rr	NEW
872.up-8823b6680af6.txt	872.up-dca7a8da2e5a.txt	266	454	rr	NEW
872.up-aae1e69a8672.txt	872.up-e3d7f54d01f3.txt	266	454	ff	NEW
872.up-012fab5b0530.txt	872.up-94c446428f34.txt	267	453	ff	NEW
872.up-03841f6fb9c9.txt	872.up-4aa6fee5ba8d.txt	267	453	rr	NEW
872.up-146a69447959.txt	872.up-281acc2b5fbc.txt	267	453	rr	NEW
872.up-2f140a48fcaf.txt	872.up-43cd7a6d5d21.txt	267	453	ff	NEW
872.up-4bd57b37b0a5.txt	872.up-92b19911103d.txt	267	453	ff	NEW
872.up-51587f44a2b8.txt	872.up-fc1825a4b31d.txt	267	453	ff	NEW
872.up-1a76837d7333.txt	872.up-5bb8fa2edea6.txt	268	452	rf	NEW
872.up-29fc0b548365.txt	872.up-9230347c0017.txt	268	452	ff	NEW
872.up-8bec26168250.txt	872.up-8f7beddaf50b.txt	268	452	ff	NEW
872.up-0c7ea64c7d91.txt	872.up-cf4116434362.txt	269	451	rr	NEW
872.up-0df8669eaaa6.txt	872.up-938ef40b77f4.txt	269	451	rr	NEW
872.up-3e83d6e12396.txt	872.up-847e7e7b433e.txt	269	451	rr	NEW
872.up-4060b27544dc.txt	872.up-8680234ca2e3.txt	269	451	ff	NEW
872.up-4d13e670bd50.txt	872.up-770bab86a40f.txt	269	451	ff	NEW
872.up-6aabdbcbed23.txt	872.up-7ade4afb51af.txt	269	451	rf	NEW
872.up-880faa3dcf4a.txt	872.up-a48d7e5d2f33.txt	269	451	ff	NEW
872.up-5067bc55871c.txt	872.up-70126ee10459.txt	270	450	rr	NEW
872.up-64642148fe0a.txt	872.up-758edfec0669.txt	270	450	ff	NEW
872.up-a2d3ef2e67c9.txt	872.up-dec31406d3aa.txt	270	450	rr	NEW
872.up-99116d999dbf.txt	872.up-e3888e4c4737.txt	270	450	ff	NEW
872.up-0f3e7dfc2dc3.txt	872.up-267b258ff9c5.txt	271	449	ff	NEW
872.up-2dba0478b993.txt	872.up-f6a59d683dc2.txt	271	449	rr	NEW
872.up-4764c830af5d.txt	872.up-7659c09a7cf0.txt	271	449	rr	NEW
872.up-5909b5b20c66.txt	872.up-e6b2acb73aba.txt	271	449	ff	NEW
872.up-7df58e4e7fd0.txt	872.up-8e4ff920c548.txt	271	449	ff	NEW
872.up-89b715c446c1.txt	872.up-d61269842f48.txt	271	449	ff	NEW
872.up-8f875c04c40e.txt	872.up-955acf94fdf4.txt	271	449	ff	NEW
872.up-100c18372623.txt	872.up-631ffee506aa.txt	272	448	rr	NEW
872.up-224db2fb54da.txt	872.up-71a36d48dc41.txt	272	448	rr	NEW
872.up-2be0e07f6d17.txt	872.up-8bef62814346.txt	272	448	ff	NEW
872.up-527179c2cf8b.txt	872.up-8ed5df74deda.txt	272	448	ff	NEW
872.up-8f6a7cba5907.txt	872.up-aed57ac8e010.txt	272	448	rr	NEW
872.up-2ac39f552b8d.txt	872.up-57d2c72d39ca.txt	273	447	rr	NEW
872.up-13139e3101f1.txt	872.up-c1d27592a5aa.txt	273	447	ff	NEW
872.up-2d03cb9fb8c4.txt	872.up-6d4e40ca6a8a.txt	273	447	rr	NEW
872.up-4348defdf3c1.txt	872.up-bba1548e5b83.txt	273	447	ff	NEW
872.up-8c15f51e2b7d.txt	872.up-e7d434ad790e.txt	273	447	ff	NEW
872.up-93afb7ee057a.txt	872.up-c8ecebc3778c.txt	273	447	ff	NEW
872.up-9b7c222b9139.txt	872.up-a3cf8d8cfbe1.txt	273	447	ff	NEW
872.up-9efbfdeb8fb5.txt	872.up-a57b247677e0.txt	273	447	rr	NEW
872.up-12cb4f489c7b.txt	872.up-1ce928a5e529.txt	274	446	rr	NEW
872.up-20cc88cc0195.txt	872.up-e175fbd736f4.txt	274	446	ff	NEW
872.up-2d6fd23a59a0.txt	872.up-79fe756362a6.txt	274	446	rr	NEW
872.up-37eee8c5e21c.txt	872.up-ae28e9c72404.txt	274	446	rr	NEW
872.up-39a865697cd4.txt	872.up-cf383a343ba8.txt	274	446	rr	NEW
872.up-72b8da59d1e0.txt	872.up-a67875a5c8ff.txt	274	446	rr	NEW
872.up-71d64364fa58.txt	872.up-cf6bd9e26adc.txt	275	445	ff	NEW
872.up-8131c25a73d6.txt	872.up-e5dcfa2afa73.txt	275	445	rr	NEW
872.up-c270d7734817.txt	872.up-c98c5ecfcb94.txt	275	445	rr	NEW
872.up-dba8b12874c7.txt	872.up-df203a48df2c.txt	275	445	rf	NEW
872.up-0294d9f22d56.txt	872.up-adacac6e4924.txt	276	444	rr	NEW
872.up-282b9478d045.txt	872.up-7d0c4ab3e9a4.txt	276	444	ff	NEW
872.up-35b184b01cfa.txt	872.up-aa26772d2b49.txt	276	444	rf	NEW
872.up-3a3a72c0f6f6.txt	872.up-40e478b40afc.txt	276	444	ff	NEW
872.up-3a6a38a2b30d.txt	872.up-af0e0c6cb28c.txt	276	444	fr	NEW
872.up-43ca83895c73.txt	872.up-cf75f6f2caba.txt	276	444	ff	NEW
872.up-69ab6ea1bbee.txt	872.up-740f7ad025ab.txt	276	444	ff	NEW
872.up-9fad9d27951f.txt	872.up-e7aad72378cc.txt	276	444	ff	NEW
872.up-035c704294aa.txt	872.up-1ed35857044c.txt	277	443	ff	NEW
872.up-4bfcc8a47ca3.txt	872.up-d433e5a2e19a.txt	277	443	ff	NEW
872.up-669dd79bdc4a.txt	872.up-af1f9dfa5609.txt	277	443	rr	NEW
872.up-36372176e814.txt	872.up-4daf50eca8f1.txt	278	442	rr	NEW
872.up-5836844d9722.txt	872.up-942b735ea70e.txt	278	442	fr	NEW
872.up-711aae3bd48f.txt	872.up-71d3c859cb57.txt	278	442	ff	NEW
872.up-8edb2ba6d94d.txt	872.up-c1c57c5906b8.txt	278	442	rr	NEW
872.up-077c17954097.txt	872.up-f8cfe9a3f797.txt	279	441	ff	NEW
872.up-6206ae0e04d7.txt	872.up-f8cfe9a3f797.txt	279	441	ff	NEW
872.up-12f66ad4aed4.txt	872.up-88aada51ac04.txt	279	441	ff	NEW
872.up-34d09fc977fa.txt	872.up-c14b7164ea28.txt	279	441	ff	NEW
872.up-4e3ad3e203a7.txt	872.up-ca00934bbf06.txt	279	441	ff	NEW
872.up-568614af279a.txt	872.up-992c42ff6614.txt	279	441	ff	NEW
872.up-67318a8a891a.txt	872.up-d932c0f0396a.txt	279	441	rr	NEW
872.up-6d82c1e1650a.txt	872.up-7035ed6685ba.txt	279	441	rr	NEW
872.up-9426daca01cc.txt	872.up-b317c3a2ae1d.txt	279	441	rr	NEW
872.up-09711428b57b.txt	872.up-febad6b398cb.txt	280	440	rr	NEW
872.up-0ef120b30ed5.txt	872.up-939c1df3bf3b.txt	280	440	ff	NEW
872.up-20349b72a7f9.txt	872.up-481e3f2c6b56.txt	280	440	rr	NEW
872.up-21ccd615e236.txt	872.up-6c85c887e9f4.txt	280	440	rr	KNOWN-EDGE
872.up-2b3223e828a5.txt	872.up-af72b1d65dd8.txt	280	440	ff	NEW
872.up-2cb255c11ed9.txt	872.up-552670f251d1.txt	280	440	ff	NEW
872.up-40524456169b.txt	872.up-69056e457501.txt	280	440	rr	NEW
872.up-5417b800b85c.txt	872.up-df3059fca900.txt	280	440	rr	NEW
872.up-5557f60c9ebe.txt	872.up-afbaf36e93c1.txt	280	440	ff	NEW
872.up-5b91d0339810.txt	872.up-c997d345fc49.txt	280	440	rr	NEW
872.up-786d8c36c340.txt	872.up-d9d5dec110a8.txt	280	440	ff	NEW
872.up-052dba6d6a44.txt	872.up-78ee405aeeba.txt	281	439	ff	NEW
872.up-1012e0311b73.txt	872.up-7f9d708ae70b.txt	281	439	rf	NEW
872.up-249988a17b8a.txt	872.up-4c1bb2bd080d.txt	281	439	rr	NEW
872.up-5c9b0dbf2b9a.txt	872.up-ee9a8c1db069.txt	281	439	rr	NEW
872.up-5e0812f133de.txt	872.up-fc29bb6d7d74.txt	281	439	rr	NEW
872.up-60698726fac5.txt	872.up-bc843fdcdfd4.txt	281	439	ff	NEW
872.up-6cda832336d8.txt	872.up-7631367769d9.txt	281	439	rr	NEW
872.up-74c3ea236454.txt	872.up-ee8b1fcdc120.txt	281	439	rr	NEW
872.up-a25f9d131022.txt	872.up-b336e69ad6ac.txt	281	439	rr	NEW
872.up-cb7e19200a5d.txt	872.up-cc0aabf471ac.txt	281	439	rr	NEW
872.up-1521118f48bc.txt	872.up-cedc0e45d692.txt	282	438	ff	NEW
872.up-19989ce40630.txt	872.up-45b80e497f22.txt	282	438	ff	NEW
872.up-269245b85ded.txt	872.up-eec8ff1c5635.txt	282	438	ff	NEW
872.up-4269d8f7bf09.txt	872.up-f53fc259342b.txt	282	438	ff	NEW
872.up-556945d94f24.txt	872.up-f8157beacfdb.txt	283	437	rr	NEW
872.up-65f2619e533d.txt	872.up-a2b7cb4121db.txt	283	437	ff	NEW
872.up-92751bd2cf5f.txt	872.up-c2c2cad15237.txt	283	437	ff	NEW
872.up-0a4b32e472dc.txt	872.up-fc82cff17c38.txt	284	436	rr	NEW
